week,season,team,win,age,out,win_perc,lag_win_perc
7,2019,Miami Dolphins,0,25.06188340807175,15,0.3125,0.4375
8,2019,Miami Dolphins,0,25.06188340807175,14,0.3125,0.4375
9,2019,Miami Dolphins,1,25.06188340807175,16,0.3125,0.4375
10,2019,Miami Dolphins,1,25.06188340807175,16,0.3125,0.4375
11,2019,Miami Dolphins,0,25.06188340807175,14,0.3125,0.4375
12,2019,Miami Dolphins,0,25.06188340807175,14,0.3125,0.4375
13,2019,Miami Dolphins,1,25.06188340807175,16,0.3125,0.4375
14,2019,Miami Dolphins,0,25.06188340807175,19,0.3125,0.4375
15,2019,Miami Dolphins,0,25.06188340807175,22,0.3125,0.4375
16,2019,Miami Dolphins,1,25.06188340807175,22,0.3125,0.4375
17,2019,Miami Dolphins,1,25.06188340807175,23,0.3125,0.4375
1,2016,Minnesota Vikings,1,26.263479145473042,7,0.5,0.6875
2,2016,Minnesota Vikings,1,26.263479145473042,7,0.5,0.6875
3,2016,Minnesota Vikings,1,26.263479145473042,8,0.5,0.6875
4,2016,Minnesota Vikings,1,26.263479145473042,9,0.5,0.6875
5,2016,Minnesota Vikings,1,26.263479145473042,11,0.5,0.6875
7,2016,Minnesota Vikings,0,26.263479145473042,11,0.5,0.6875
8,2016,Minnesota Vikings,0,26.263479145473042,13,0.5,0.6875
9,2016,Minnesota Vikings,0,26.263479145473042,11,0.5,0.6875
10,2016,Minnesota Vikings,0,26.263479145473042,12,0.5,0.6875
11,2016,Minnesota Vikings,1,26.263479145473042,9,0.5,0.6875
12,2016,Minnesota Vikings,0,26.263479145473042,12,0.5,0.6875
13,2016,Minnesota Vikings,0,26.263479145473042,12,0.5,0.6875
14,2016,Minnesota Vikings,1,26.263479145473042,13,0.5,0.6875
15,2016,Minnesota Vikings,0,26.263479145473042,12,0.5,0.6875
16,2016,Minnesota Vikings,0,26.263479145473042,12,0.5,0.6875
17,2016,Minnesota Vikings,1,26.263479145473042,15,0.5,0.6875
1,2017,Minnesota Vikings,1,25.95440414507772,2,0.8125,0.5
2,2017,Minnesota Vikings,0,25.95440414507772,2,0.8125,0.5
3,2017,Minnesota Vikings,1,25.95440414507772,2,0.8125,0.5
4,2017,Minnesota Vikings,0,25.95440414507772,3,0.8125,0.5
5,2017,Minnesota Vikings,1,25.95440414507772,5,0.8125,0.5
6,2017,Minnesota Vikings,1,25.95440414507772,6,0.8125,0.5
7,2017,Minnesota Vikings,1,25.95440414507772,6,0.8125,0.5
8,2017,Minnesota Vikings,1,25.95440414507772,6,0.8125,0.5
10,2017,Minnesota Vikings,1,25.95440414507772,6,0.8125,0.5
11,2017,Minnesota Vikings,1,25.95440414507772,6,0.8125,0.5
12,2017,Minnesota Vikings,1,25.95440414507772,4,0.8125,0.5
13,2017,Minnesota Vikings,1,25.95440414507772,4,0.8125,0.5
14,2017,Minnesota Vikings,0,25.95440414507772,6,0.8125,0.5
15,2017,Minnesota Vikings,1,25.95440414507772,5,0.8125,0.5
16,2017,Minnesota Vikings,1,25.95440414507772,4,0.8125,0.5
17,2017,Minnesota Vikings,1,25.95440414507772,8,0.8125,0.5
1,2018,Minnesota Vikings,1,25.534396809571287,9,0.5625,0.8125
2,2018,Minnesota Vikings,1,25.534396809571287,8,0.5625,0.8125
3,2018,Minnesota Vikings,0,25.534396809571287,11,0.5625,0.8125
4,2018,Minnesota Vikings,0,25.534396809571287,11,0.5625,0.8125
5,2018,Minnesota Vikings,1,25.534396809571287,12,0.5625,0.8125
6,2018,Minnesota Vikings,1,25.534396809571287,12,0.5625,0.8125
7,2018,Minnesota Vikings,1,25.534396809571287,13,0.5625,0.8125
8,2018,Minnesota Vikings,0,25.534396809571287,14,0.5625,0.8125
9,2018,Minnesota Vikings,1,25.534396809571287,13,0.5625,0.8125
11,2018,Minnesota Vikings,0,25.534396809571287,11,0.5625,0.8125
12,2018,Minnesota Vikings,1,25.534396809571287,12,0.5625,0.8125
13,2018,Minnesota Vikings,0,25.534396809571287,10,0.5625,0.8125
14,2018,Minnesota Vikings,0,25.534396809571287,11,0.5625,0.8125
15,2018,Minnesota Vikings,1,25.534396809571287,10,0.5625,0.8125
16,2018,Minnesota Vikings,1,25.534396809571287,10,0.5625,0.8125
17,2018,Minnesota Vikings,0,25.534396809571287,13,0.5625,0.8125
1,2019,Minnesota Vikings,1,25.78849902534113,4,0.625,0.5625
2,2019,Minnesota Vikings,0,25.78849902534113,7,0.625,0.5625
3,2019,Minnesota Vikings,1,25.78849902534113,5,0.625,0.5625
4,2019,Minnesota Vikings,0,25.78849902534113,6,0.625,0.5625
5,2019,Minnesota Vikings,1,25.78849902534113,6,0.625,0.5625
6,2019,Minnesota Vikings,1,25.78849902534113,6,0.625,0.5625
7,2019,Minnesota Vikings,1,25.78849902534113,4,0.625,0.5625
8,2019,Minnesota Vikings,1,25.78849902534113,4,0.625,0.5625
9,2019,Minnesota Vikings,0,25.78849902534113,3,0.625,0.5625
10,2019,Minnesota Vikings,1,25.78849902534113,7,0.625,0.5625
11,2019,Minnesota Vikings,1,25.78849902534113,7,0.625,0.5625
13,2019,Minnesota Vikings,0,25.78849902534113,5,0.625,0.5625
14,2019,Minnesota Vikings,1,25.78849902534113,5,0.625,0.5625
15,2019,Minnesota Vikings,1,25.78849902534113,6,0.625,0.5625
16,2019,Minnesota Vikings,0,25.78849902534113,6,0.625,0.5625
17,2019,Minnesota Vikings,0,25.78849902534113,7,0.625,0.5625
1,2016,New England Patriots,1,25.910971223021583,5,0.875,0.75
2,2016,New England Patriots,1,25.910971223021583,5,0.875,0.75
3,2016,New England Patriots,1,25.910971223021583,6,0.875,0.75
4,2016,New England Patriots,0,25.910971223021583,6,0.875,0.75
5,2016,New England Patriots,1,25.910971223021583,8,0.875,0.75
6,2016,New England Patriots,1,25.910971223021583,10,0.875,0.75
7,2016,New England Patriots,1,25.910971223021583,10,0.875,0.75
8,2016,New England Patriots,1,25.910971223021583,8,0.875,0.75
10,2016,New England Patriots,0,25.910971223021583,8,0.875,0.75
11,2016,New England Patriots,1,25.910971223021583,7,0.875,0.75
12,2016,New England Patriots,1,25.910971223021583,9,0.875,0.75
13,2016,New England Patriots,1,25.910971223021583,10,0.875,0.75
14,2016,New England Patriots,1,25.910971223021583,10,0.875,0.75
15,2016,New England Patriots,1,25.910971223021583,9,0.875,0.75
16,2016,New England Patriots,1,25.910971223021583,8,0.875,0.75
17,2016,New England Patriots,1,25.910971223021583,8,0.875,0.75
1,2017,New England Patriots,0,26.18116591928251,11,0.8125,0.875
2,2017,New England Patriots,1,26.18116591928251,11,0.8125,0.875
3,2017,New England Patriots,1,26.18116591928251,11,0.8125,0.875
4,2017,New England Patriots,0,26.18116591928251,10,0.8125,0.875
5,2017,New England Patriots,1,26.18116591928251,10,0.8125,0.875
6,2017,New England Patriots,1,26.18116591928251,10,0.8125,0.875
7,2017,New England Patriots,1,26.18116591928251,12,0.8125,0.875
8,2017,New England Patriots,1,26.18116591928251,11,0.8125,0.875
10,2017,New England Patriots,1,26.18116591928251,11,0.8125,0.875
11,2017,New England Patriots,1,26.18116591928251,13,0.8125,0.875
12,2017,New England Patriots,1,26.18116591928251,13,0.8125,0.875
13,2017,New England Patriots,1,26.18116591928251,14,0.8125,0.875
14,2017,New England Patriots,0,26.18116591928251,14,0.8125,0.875
15,2017,New England Patriots,1,26.18116591928251,14,0.8125,0.875
16,2017,New England Patriots,1,26.18116591928251,13,0.8125,0.875
17,2017,New England Patriots,1,26.18116591928251,12,0.8125,0.875
1,2018,New England Patriots,1,26.536901865369018,11,0.6875,0.8125
2,2018,New England Patriots,0,26.536901865369018,13,0.6875,0.8125
3,2018,New England Patriots,0,26.536901865369018,16,0.6875,0.8125
4,2018,New England Patriots,1,26.536901865369018,14,0.6875,0.8125
5,2018,New England Patriots,1,26.536901865369018,13,0.6875,0.8125
6,2018,New England Patriots,1,26.536901865369018,13,0.6875,0.8125
7,2018,New England Patriots,1,26.536901865369018,15,0.6875,0.8125
8,2018,New England Patriots,1,26.536901865369018,17,0.6875,0.8125
9,2018,New England Patriots,1,26.536901865369018,17,0.6875,0.8125
10,2018,New England Patriots,0,26.536901865369018,16,0.6875,0.8125
12,2018,New England Patriots,1,26.536901865369018,16,0.6875,0.8125
13,2018,New England Patriots,1,26.536901865369018,16,0.6875,0.8125
14,2018,New England Patriots,0,26.536901865369018,16,0.6875,0.8125
15,2018,New England Patriots,0,26.536901865369018,14,0.6875,0.8125
16,2018,New England Patriots,1,26.536901865369018,15,0.6875,0.8125
17,2018,New England Patriots,1,26.536901865369018,16,0.6875,0.8125
1,2019,New England Patriots,1,26.8971119133574,11,0.75,0.6875
2,2019,New England Patriots,1,26.8971119133574,11,0.75,0.6875
3,2019,New England Patriots,1,26.8971119133574,14,0.75,0.6875
4,2019,New England Patriots,1,26.8971119133574,11,0.75,0.6875
5,2019,New England Patriots,1,26.8971119133574,14,0.75,0.6875
6,2019,New England Patriots,1,26.8971119133574,12,0.75,0.6875
7,2019,New England Patriots,1,26.8971119133574,15,0.75,0.6875
8,2019,New England Patriots,1,26.8971119133574,15,0.75,0.6875
9,2019,New England Patriots,0,26.8971119133574,15,0.75,0.6875
11,2019,New England Patriots,1,26.8971119133574,14,0.75,0.6875
12,2019,New England Patriots,1,26.8971119133574,15,0.75,0.6875
13,2019,New England Patriots,0,26.8971119133574,16,0.75,0.6875
14,2019,New England Patriots,0,26.8971119133574,14,0.75,0.6875
15,2019,New England Patriots,1,26.8971119133574,14,0.75,0.6875
16,2019,New England Patriots,1,26.8971119133574,13,0.75,0.6875
17,2019,New England Patriots,0,26.8971119133574,14,0.75,0.6875
1,2016,New Orleans Saints,0,26.313725490196077,13,0.4375,0.4375
2,2016,New Orleans Saints,0,26.313725490196077,16,0.4375,0.4375
3,2016,New Orleans Saints,0,26.313725490196077,18,0.4375,0.4375
4,2016,New Orleans Saints,1,26.313725490196077,20,0.4375,0.4375
6,2016,New Orleans Saints,1,26.313725490196077,20,0.4375,0.4375
7,2016,New Orleans Saints,0,26.313725490196077,20,0.4375,0.4375
8,2016,New Orleans Saints,1,26.313725490196077,18,0.4375,0.4375
9,2016,New Orleans Saints,1,26.313725490196077,16,0.4375,0.4375
10,2016,New Orleans Saints,0,26.313725490196077,18,0.4375,0.4375
11,2016,New Orleans Saints,0,26.313725490196077,19,0.4375,0.4375
12,2016,New Orleans Saints,1,26.313725490196077,17,0.4375,0.4375
13,2016,New Orleans Saints,0,26.313725490196077,17,0.4375,0.4375
14,2016,New Orleans Saints,0,26.313725490196077,20,0.4375,0.4375
15,2016,New Orleans Saints,1,26.313725490196077,20,0.4375,0.4375
16,2016,New Orleans Saints,1,26.313725490196077,19,0.4375,0.4375
17,2016,New Orleans Saints,0,26.313725490196077,20,0.4375,0.4375
1,2017,New Orleans Saints,0,26.146129541864138,13,0.6875,0.4375
2,2017,New Orleans Saints,0,26.146129541864138,13,0.6875,0.4375
3,2017,New Orleans Saints,1,26.146129541864138,16,0.6875,0.4375
4,2017,New Orleans Saints,1,26.146129541864138,16,0.6875,0.4375
6,2017,New Orleans Saints,1,26.146129541864138,17,0.6875,0.4375
7,2017,New Orleans Saints,1,26.146129541864138,17,0.6875,0.4375
8,2017,New Orleans Saints,1,26.146129541864138,17,0.6875,0.4375
9,2017,New Orleans Saints,1,26.146129541864138,17,0.6875,0.4375
10,2017,New Orleans Saints,1,26.146129541864138,18,0.6875,0.4375
11,2017,New Orleans Saints,1,26.146129541864138,20,0.6875,0.4375
12,2017,New Orleans Saints,0,26.146129541864138,21,0.6875,0.4375
13,2017,New Orleans Saints,1,26.146129541864138,22,0.6875,0.4375
14,2017,New Orleans Saints,0,26.146129541864138,21,0.6875,0.4375
15,2017,New Orleans Saints,1,26.146129541864138,20,0.6875,0.4375
16,2017,New Orleans Saints,1,26.146129541864138,22,0.6875,0.4375
17,2017,New Orleans Saints,0,26.146129541864138,25,0.6875,0.4375
1,2018,New Orleans Saints,0,26.269681742043552,8,0.8125,0.6875
2,2018,New Orleans Saints,1,26.269681742043552,8,0.8125,0.6875
3,2018,New Orleans Saints,1,26.269681742043552,11,0.8125,0.6875
4,2018,New Orleans Saints,1,26.269681742043552,10,0.8125,0.6875
5,2018,New Orleans Saints,1,26.269681742043552,11,0.8125,0.6875
7,2018,New Orleans Saints,1,26.269681742043552,12,0.8125,0.6875
8,2018,New Orleans Saints,1,26.269681742043552,11,0.8125,0.6875
9,2018,New Orleans Saints,1,26.269681742043552,12,0.8125,0.6875
10,2018,New Orleans Saints,1,26.269681742043552,14,0.8125,0.6875
11,2018,New Orleans Saints,1,26.269681742043552,15,0.8125,0.6875
12,2018,New Orleans Saints,1,26.269681742043552,14,0.8125,0.6875
13,2018,New Orleans Saints,0,26.269681742043552,14,0.8125,0.6875
14,2018,New Orleans Saints,1,26.269681742043552,13,0.8125,0.6875
15,2018,New Orleans Saints,1,26.269681742043552,14,0.8125,0.6875
16,2018,New Orleans Saints,1,26.269681742043552,14,0.8125,0.6875
17,2018,New Orleans Saints,0,26.269681742043552,15,0.8125,0.6875
1,2019,New Orleans Saints,1,25.991750687442714,8,0.8125,0.8125
2,2019,New Orleans Saints,0,25.991750687442714,6,0.8125,0.8125
3,2019,New Orleans Saints,1,25.991750687442714,9,0.8125,0.8125
4,2019,New Orleans Saints,1,25.991750687442714,10,0.8125,0.8125
5,2019,New Orleans Saints,1,25.991750687442714,9,0.8125,0.8125
6,2019,New Orleans Saints,1,25.991750687442714,10,0.8125,0.8125
7,2019,New Orleans Saints,1,25.991750687442714,11,0.8125,0.8125
8,2019,New Orleans Saints,1,25.991750687442714,10,0.8125,0.8125
10,2019,New Orleans Saints,0,25.991750687442714,8,0.8125,0.8125
11,2019,New Orleans Saints,1,25.991750687442714,9,0.8125,0.8125
12,2019,New Orleans Saints,1,25.991750687442714,10,0.8125,0.8125
13,2019,New Orleans Saints,1,25.991750687442714,10,0.8125,0.8125
14,2019,New Orleans Saints,0,25.991750687442714,14,0.8125,0.8125
15,2019,New Orleans Saints,1,25.991750687442714,16,0.8125,0.8125
16,2019,New Orleans Saints,1,25.991750687442714,16,0.8125,0.8125
17,2019,New Orleans Saints,1,25.991750687442714,17,0.8125,0.8125
1,2016,New York Giants,1,26.013333333333332,5,0.6875,0.375
2,2016,New York Giants,1,26.013333333333332,6,0.6875,0.375
3,2016,New York Giants,0,26.013333333333332,7,0.6875,0.375
4,2016,New York Giants,0,26.013333333333332,12,0.6875,0.375
5,2016,New York Giants,0,26.013333333333332,10,0.6875,0.375
6,2016,New York Giants,1,26.013333333333332,9,0.6875,0.375
7,2016,New York Giants,1,26.013333333333332,8,0.6875,0.375
9,2016,New York Giants,1,26.013333333333332,8,0.6875,0.375
10,2016,New York Giants,1,26.013333333333332,10,0.6875,0.375
11,2016,New York Giants,1,26.013333333333332,9,0.6875,0.375
12,2016,New York Giants,1,26.013333333333332,9,0.6875,0.375
13,2016,New York Giants,0,26.013333333333332,12,0.6875,0.375
14,2016,New York Giants,1,26.013333333333332,12,0.6875,0.375
15,2016,New York Giants,1,26.013333333333332,9,0.6875,0.375
16,2016,New York Giants,0,26.013333333333332,11,0.6875,0.375
17,2016,New York Giants,1,26.013333333333332,12,0.6875,0.375
1,2017,New York Giants,0,25.65371329879102,12,0.1875,0.6875
2,2017,New York Giants,0,25.65371329879102,13,0.1875,0.6875
3,2017,New York Giants,0,25.65371329879102,13,0.1875,0.6875
4,2017,New York Giants,0,25.65371329879102,13,0.1875,0.6875
5,2017,New York Giants,0,25.65371329879102,14,0.1875,0.6875
6,2017,New York Giants,1,25.65371329879102,19,0.1875,0.6875
7,2017,New York Giants,0,25.65371329879102,20,0.1875,0.6875
9,2017,New York Giants,0,25.65371329879102,22,0.1875,0.6875
10,2017,New York Giants,0,25.65371329879102,20,0.1875,0.6875
11,2017,New York Giants,1,25.65371329879102,20,0.1875,0.6875
12,2017,New York Giants,0,25.65371329879102,22,0.1875,0.6875
13,2017,New York Giants,0,25.65371329879102,24,0.1875,0.6875
14,2017,New York Giants,0,25.65371329879102,26,0.1875,0.6875
15,2017,New York Giants,0,25.65371329879102,25,0.1875,0.6875
16,2017,New York Giants,0,25.65371329879102,25,0.1875,0.6875
